image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1706838.jpeg,19-9-1953,0.280027281,Dyrehaven,0.643034253
1709234.jpeg,8.10.21,0.564313428,Dyrehaven,0.785622916
1709547.jpeg,MISSING,0.514407396,MISSING,0.452618975
1705906.jpeg,17/6 1923,0.921082146,Ravneholm Ggr.,0.385780540
1708395.jpeg,19.10.28.,0.654916641,Grib Skov.,0.610951804
1728576.jpeg,MISSING,0.444598363,MISSING,0.438360109
1706136.jpeg,29/5.1870,0.295177326,Dyrehaven | Kb,0.701257957
1709939.jpeg,15/7.1900,0.165065171,Vester Ulslev Haven,0.236062443
1708009.jpeg,4/5 1888.,0.181403456,København,0.789781752
1707221.jpeg,28-8-1976,0.782355259,Krenkerup,0.686404971
1742739.jpeg,MISSING,0.435389512,Dyrehaven,0.240221279
1705523.jpeg,6/92,0.310030312,Rold,0.034953016
1706888.jpeg,20.VII.2021,0.818002425,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.628775386
1707704.jpeg,MISSING,0.709278569,MISSING,0.496880873
1706302.jpeg,18.6.1950,0.099712034,Langå Jyll.,0.350133374
1708382.jpeg,17-9-49.,0.656401940,Grib Skov.,0.673037284
1707246.jpeg,MISSING,0.777008184,MISSING,0.506089724
1705893.jpeg,Aug 1934,0.299633222,Tange v. Ribe.,0.364986360
1705637.jpeg,24-7-1972,0.959996969,EJSTRUPHOLM,0.630854804
1744445.jpeg,14.5.1947,0.201603516,Juelsminde,0.047726584
1707083.jpeg,29-5-1951,0.792752349,Dyrehaven,0.755916945
1709122.jpeg,19-9-1953,0.577086996,Dyrehaven,0.733043346
1707952.jpeg,6/1870,0.257747802,Dyrehaven,0.790375871
1705512.jpeg,MISSING,0.976038193,Lolland,0.878602607
1709477.jpeg,MISSING,0.528666263,Dyrehaven,0.782949379
1707236.jpeg,MISSING,0.779681722,MISSING,0.508763262
1706891.jpeg,20.VII.2021,0.817408306,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.603822370
1707995.jpeg,MISSING,0.668581388,MISSING,0.489157320
1709455.jpeg,4. 11. 1936,0.531933919,Starsbøl,0.068817824
1706181.jpeg,6. 73,0.029903001,Odense,0.905635041
1744627.jpeg,23/1 1936. | 23/1 36,0.091097302,Rudkøbing Svendborg Amt | Ru,0.580057593
1705534.jpeg,21/7.1920,0.309733253,Hammer Bakker Vendsyssel,0.117535617
1706052.jpeg,14.5.1938.,0.900585026,Orø,0.225962413
1743731.jpeg,MISSING,0.384295241,MISSING,0.428854198
1705595.jpeg,27/8 87 | 5/81.,0.063767808,Bornh. | K.,0.018020612
1709882.jpeg,MISSING,0.492424977,Falster,0.849787814
1708442.jpeg,13-4-1963,0.648381328,Nødebohuse Halsnæs,0.255965444
1706993.jpeg,MISSING,0.804634738,Lolland,0.864937860
1707525.jpeg,13/6 1954.,0.265174295,"Ørgaard Nors, Thy",0.272006669
1708969.jpeg,MISSING,0.595801758,Kb,0.964452865
1708717.jpeg,24-III-1975,0.632934222,Tykskov krat,0.572334041
1706318.jpeg,6/1869,0.290424371,Rørvig,0.394692331
1707700.jpeg,MISSING,0.710169748,MISSING,0.497772052
1706230.jpeg,1-6-50,0.873849651,Hestehaven. Hillerød,0.219724159
1709777.jpeg,23-9-1956,0.504010306,Boserup,0.850976053
1709242.jpeg,16/4.1870,0.563422249,Dyrehaven,0.323100940
1705560.jpeg,17-6-1922,0.970691119,Dyrehaven,0.771661109
1706128.jpeg,MISSING,0.888108518,Ti,0.837608366
1743540.jpeg,MISSING,0.399742346,Øbjerggård,0.637390118
1743944.jpeg,d. 12 VIII 1972.,0.175759321,Jæ. Dyrehave Sj.,0.217347681
1706488.jpeg,MISSING,0.841767202,Al,0.411327675
1705773.jpeg,3/6 70,0.084561988,MISSING,0.338845105
1707921.jpeg,13.5.1938,0.678681419,Tranekjær,0.551539861
1708675.jpeg,15/10 1893,0.639766596,Geels Skov,0.362312822
1706167.jpeg,1/8 -1901,0.878899667,Sandager Lolland,0.313595029
1743020.jpeg,18.5. 1947,0.184968172,Saltholm,0.808793574
1728562.jpeg,MISSING,0.447568960,MISSING,0.441330706
1705588.jpeg,25-7-97.,0.307059715,Rude Hegn,0.297256744
1707495.jpeg,5.6.72,0.039705972,Dyrehaven,0.392315853
1709237.jpeg,8.10.21,0.564016369,Dyrehaven,0.555104577
1709967.jpeg,17.9.1918,0.059608972,Ringkjøbing Fjord.,0.152885723
1708916.jpeg,10. 10. 1884,0.243488936,Erlev,0.880979085
1706187.jpeg,2/6 1895,0.023070627,Tiis Sø,0.596098818
1706864.jpeg,19-8-1962,0.821864201,"NØ,KONGELUNDEN",0.100603213
1705837.jpeg,MISSING,0.929399818,Boserup,0.874740831
1743532.jpeg,8.7.1883,0.156747499,Husum,0.116644438
1742825.jpeg,13/5 1892,0.421130646,Horsens,0.843549560
1709280.jpeg,MISSING,0.561639891,Kb,0.981385268
1709834.jpeg,28.7.1923,0.495989694,Thorsager,0.717299182
1728513.jpeg,1/6 1920,0.452321916,Gudhjem,0.845628978
1705543.jpeg,22/6 1939. | 22/6 39,0.309436193,Vornæs? Svendborg Amt | Vø,0.094067899
1710387.jpeg,5.VI.2011,0.465986663,Emborg EJ,0.389939376
1705678.jpeg,3/6.1870,0.143676872,Rønne,0.245271294
1708825.jpeg,MISSING,0.616595938,MISSING,0.470739618
1709047.jpeg,MISSING,0.584216429,MISSING,0.462719006
1707527.jpeg,19.5.86. | 29.5.88 | 4.6.95,0.173679903,K. | Harb. | Vindrup,0.073273719
1706425.jpeg,17/6.1871,0.847708396,Dronninglund,0.122882692
1743045.jpeg,19.9.1897,0.408654138,Dyrehaven,0.711060928
1709564.jpeg,22/4 1900,0.081888451,Geel skov,0.079511973
1708703.jpeg,MISSING,0.635904820,MISSING,0.479948469
1707640.jpeg,MISSING,0.719081540,Møen,0.939499848
1728487.jpeg,Juni. 14,0.157341619,Silkebg,0.312703850
1743850.jpeg,10-5-63,0.367956957,Faxe,0.932370415
1728578.jpeg,14-5-1954,0.444004244,Jægerspris Nordskov,0.149915126
1705580.jpeg,28-5-1965,0.968314641,V.Sjælland Røsnæs Kongstrup Kl,0.138329797
1707933.jpeg,15.10.21,0.677196120,Dyrehaven,0.539657472
1707556.jpeg,26-6-1955,0.730963928,Lindholm,0.817408306
1709377.jpeg,12-10-1952,0.546786905,Dyrehaven,0.722052137
1708906.jpeg,22.8.1915,0.167144589,Horsens,0.685216732
1710348.jpeg,19-7-1959,0.473413156,S.Sjælland Mogenstrup,0.212297666
1744638.jpeg,5-5-55.,0.326962716,Boserup Strand,0.256856623
1706991.jpeg,MISSING,0.805228857,Lolland,0.865531979
1707169.jpeg,MISSING,0.788890573,MS,0.836123068
1707164.jpeg,MISSING,0.789484692,MS,0.984949985
1709329.jpeg,23-10-57.,0.551539861,Eremitagen,0.670660806
1728567.jpeg,MISSING,0.446974841,MISSING,0.440736587
1706027.jpeg,19.V.2022,0.905040921,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.563719309
1743705.jpeg,22/4 1900,0.387859958,Geelskov,0.388454077
1707398.jpeg,14.V.89.,0.748490452,Sondbg,0.041488330
1744472.jpeg,MISSING,0.345380418,Øbjerggaard,0.328745074
1708918.jpeg,25. 9. 1939,0.062282510,Tisvilde,0.648381328
1709326.jpeg,13-4-49,0.552431040,Dyrehaven,0.726210973
1706754.jpeg,29/8 1927.,0.837014247,Hareskov By.,0.309139133
1707848.jpeg,MISSING,0.132091543,MISSING,0.335280388
1708337.jpeg,4/4 1928,0.662046075,"Langeld., Rudkb.",0.139220976
1709977.jpeg,17-7-51.,0.479948469,Stubbergaard. Sevel.,0.137141558
1708733.jpeg,24. 9. 1884,0.630557745,Randers,0.855431949
1706971.jpeg,MISSING,0.809090634,Kb,0.973958775
1742980.jpeg,MISSING,0.419942407,MISSING,0.435092452
1744653.jpeg,10-6-1911,0.141003334,Sørup Hegn,0.298444983
1709938.jpeg,26/8.1896,0.222991816,Ålbæk,0.880384965
1706447.jpeg,14/6.1871,0.169521067,Dronninglund Sønderskov,0.021882389
1708882.jpeg,26-10-1972,0.145162170,Marselisborg Dyrh.,0.109217945
1744479.jpeg,MISSING,0.343895120,Øbjerggaard,0.597287057
1706161.jpeg,MISSING,0.879790846,Lolland,0.869096696
1707724.jpeg,24-5-1974,0.707793271,Skallingen,0.676007881
1708028.jpeg,22/5.1906,0.256856623,Kjeldskov,0.789484692
1705581.jpeg,10.6 1965,0.307356775,V.Sjælland Røsnæs Kongstrup Kl,0.204871173
1743535.jpeg,20. 7. 1910,0.400039406,Povlsens Have,0.174868142
1708808.jpeg,28/9 84.,0.103870870,Tebbestrup Bk.,0.263986056
1728470.jpeg,5/1870,0.457966050,Kjøbenhavns Omegn.,0.261906638
1706158.jpeg,MISSING,0.880682025,Lolland,0.869987875
1708842.jpeg,9. 4. 1977.,0.612437102,Harrild hede,0.571739921
1706024.jpeg,19.V.2022,0.905635041,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.580948772
1707358.jpeg,MISSING,0.755916945,Kb,0.972176417
1709851.jpeg,18.6.21,0.224774174,Høbjerg,0.314783268
1708893.jpeg,9-10-1972,0.603822370,MARSELISBORG,0.568472264
1708736.jpeg,24.10.34,0.629963625,Tisvilde,0.812952410
1707781.jpeg,6/1862,0.121991513,Jægerspris,0.030497120
1742753.jpeg,MISSING,0.432121855,Øbjerggård,0.282106699
1707835.jpeg,MISSING,0.694128524,MISSING,0.494801455
1728520.jpeg,3/5-1934. | 3/5 34,0.116050318,Rudkøbing Svendborg Amt | Ru,0.557183995
1709403.jpeg,27.IV.2022,0.540845711,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.624616550
1742997.jpeg,18-6-1956,0.417268869,Redsle Fl.,0.692643225
1743038.jpeg,24.5.05,0.085453168,Odense,0.912764474
1708404.jpeg,28.5.18,0.654322522,Thorsager,0.739281600
1710361.jpeg,26-8-1956,0.470442558,Nekselø S.,0.667393149
1706424.jpeg,17/6.1871,0.287453774,Dronninglund,0.589860564
1707508.jpeg,4-8-1973,0.050697181,Høvblege,0.282700818
1707089.jpeg,6. 5. 1975.,0.791861170,Dyrehaven,0.755025765
1708406.jpeg,28.5.18,0.654025462,Thorsager,0.738984541
1705850.jpeg,31/5.1896,0.301118521,Ålbæk,0.927023340
1743517.jpeg,15/5 75,0.212000606,Skarrild Sø,0.032576538
1708364.jpeg,25-5-1914,0.253588966,Vamdrup,0.887811458
1705818.jpeg,MISSING,0.931479236,Dyrehaven,0.384592301
1706264.jpeg,MISSING,0.868799636,MISSING,0.523022128
1708847.jpeg,18-IV-1975,0.611248863,Tykskov krat,0.571145802
1709544.jpeg,MISSING,0.515001516,Lolland,0.851570173
1709523.jpeg,MISSING,0.519457411,Kb,0.957323431
1742803.jpeg,MISSING,0.422913004,MISSING,0.436577751
1706904.jpeg,19.5.1915,0.816220067,Jy. Boller,0.034061837
1709886.jpeg,MISSING,0.491830858,Falster,0.849490755
1708943.jpeg,17/9.1870,0.242300697,Bornholm,0.703931494
1708837.jpeg,12.4.1982.,0.613625341,Ugelbølle,0.365283419
1705973.jpeg,MISSING,0.912764474,MISSING,0.526586844
1708457.jpeg,20.6.08,0.647193089,Tidsv.,0.108623825
1707017.jpeg,29/5 70,0.274977266,Dyreh.,0.060797211
1707487.jpeg,14-5-1914,0.123179751,Vamdrup,0.800772962
1709133.jpeg,8-9-1970,0.576492877,Locø,0.023367687
1709543.jpeg,MISSING,0.515298575,Lolland,0.851867232
1707370.jpeg,5/1870,0.134765080,Dyrehaven,0.539954532
1743876.jpeg,6-9.49.,0.362609882,Sønderskov. Høvelte,0.211109427
1743915.jpeg,12/6 1955,0.204277054,Bommerlund Plantage DK Ap 36,0.136547439
1709774.jpeg,20-5-1956,0.504307366,JægersprisNord skov,0.072382540
1705921.jpeg,25.5.1947,0.918705668,Veddinge bakker,0.348945135
1708904.jpeg,1.9.1914,0.244083055,Horsens,0.854837830
1707081.jpeg,29-5-1951,0.793049409,Dyrehaven,0.756214004
1708869.jpeg,26.10.72.,0.158232798,Marselisb: Sk.,0.097929676
1708372.jpeg,26.-3.-45.,0.252994847,Rungsted Bolbrov,0.048617763
1708856.jpeg,III-1959,0.021585329,Silkeborg,0.788890573
1709071.jpeg,23/8.1943.,0.581839952,Hadsund,0.592534101
1705596.jpeg,MISSING,0.965641103,MISSING,0.535498636
1707054.jpeg,17-9-49,0.796911185,Grib Skov.,0.679275538
1706520.jpeg,MISSING,0.837608366,MISSING,0.516486814
1709147.jpeg,26.8.87,0.575304638,Harboøre,0.059311913
1706381.jpeg,2/6 69,0.071194301,MISSING,0.135953319
1706013.jpeg,11.v.1998,0.907417399,Skovsgaard | DK.F.PF17,0.138923916
1705838.jpeg,MISSING,0.929102758,Boserup,0.874443771
1706319.jpeg,6/1869,0.290127311,Rørvig,0.260124280
1707038.jpeg,13/6 1940,0.800178842,Dyrehaven,0.758590482
1709022.jpeg,MISSING,0.586889967,MISSING,0.464204304
1708029.jpeg,3/6 1902,0.256559564,Kjeldskov,0.383998181
1743017.jpeg,19.V.2022,0.412812974,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.580354653
1706068.jpeg,17.6-22,0.296068506,Dyrehaven,0.357559867
1707432.jpeg,17/6 1923,0.745816914,Ravneholm Ggr.,0.206950591
1706369.jpeg,MISSING,0.854540770,MISSING,0.519160352
1743976.jpeg,MISSING,0.352806911,MISSING,0.425883601
1710380.jpeg,29. august 1993,0.467174901,"DK, NWZ, PG 27 Kongstrup, Røsnæs",0.180809336
1708716.jpeg,19.IX.1992,0.633231282,Høstemark Skov NEJ,0.248241891
1708340.jpeg,4/5 1927,0.049806002,"Sjæll., Gurre.",0.153776902
1707019.jpeg,MISSING,0.014158836,MISSING,0.014455896
1706017.jpeg,Juni 1947,0.196553501,Bornholm,0.821567142
1743012.jpeg,19.V.2022,0.414298272,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.416971810
1706341.jpeg,6/7. 1870.,0.289533192,Ti | Nykjøbing,0.273194908
1742983.jpeg,10-6-1964,0.419051228,FREDERIKSDAL 45a,0.172491664
1706860.jpeg,MISSING,0.822755380,MISSING,0.515001516
1708971.jpeg,MISSING,0.595504698,Kb,0.964155805
1709839.jpeg,3. 6. 1899,0.225665353,Fredsted,0.279433162
1706072.jpeg,30.5.1903,0.897317369,Hasl,0.023664747
1707976.jpeg,15/5. 1870.,0.672146105,Dyrehaven | Kb,0.823052440
1709405.jpeg,27.IV.2022,0.540251591,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.640657775
1742809.jpeg,MISSING,0.127338587,MISSING,0.332309791
1707880.jpeg,23/10.1870,0.686999091,Dyrehaven,0.652243104
1728496.jpeg,17-5-91,0.453807214,Hanelø Damning,0.044161867
1706129.jpeg,MISSING,0.887811458,Ti,0.837311306
1707872.jpeg,4.1.60.,0.174571082,Silkeborg,0.744331616
1705717.jpeg,MISSING,0.945441043,MISSING,0.531933919
1743054.jpeg,15.10.21,0.407762958,Dyrehaven,0.710466808
1743846.jpeg,15/6 47,0.206059412,Lejre,0.920190967
1705632.jpeg,21.7.1974.,0.960591088,Rø,0.834043650
1742797.jpeg,2. VI. 79.,0.043270688,Augsbg,0.298742043
1743857.jpeg,10-5-63,0.366471658,Faxe,0.930588057
1705661.jpeg,15.7.37,0.955541073,Sose,0.583919370
1706392.jpeg,1. 7. 2000,0.852164292,Lodskovvad,0.560154592
1707383.jpeg,MISSING,0.750569870,MISSING,0.504010306
1744465.jpeg,13.6.26,0.041488330,Esbjerg,0.415486511
1707385.jpeg,MISSING,0.750272810,MISSING,0.503713246
1706909.jpeg,5. 5. 1916,0.815923007,Jy. Hansted Skov.,0.043567748
1708468.jpeg,MISSING,0.077729615,MISSING,0.484998484
1709878.jpeg,12/7.1870,0.493019097,Ørholm,0.706902092
1707736.jpeg,MISSING,0.706010912,MISSING,0.495098515
1707632.jpeg,MISSING,0.720269779,Bornholm,0.250618369
1707685.jpeg,MISSING,0.713140346,MISSING,0.498663231
1744552.jpeg,MISSING,0.338250985,Kb,0.946332222
1744613.jpeg,1.6.1888,0.156450440,Harboøre,0.289533192
1743728.jpeg,26 - 7 - 1969,0.385186420,Læsø. Klitplantagen,0.154073962
1707377.jpeg,MISSING,0.751461049,MISSING,0.504901485
1705553.jpeg,10.7-37,0.308545014,Rands,0.705119733
1708839.jpeg,30.3.1975.,0.613031222,Harrild hede,0.572036981
1709872.jpeg,12/7.1870,0.224180055,Ørholm,0.900585026
1706138.jpeg,MISSING,0.886029100,Bo,0.919002728
1728464.jpeg,MISSING,0.459748409,MISSING,0.443707184
1706121.jpeg,26/7.1870,0.192394665,Dyrehaven,0.766611094
1706007.jpeg,14-07-14,0.171303425,Raageleje,0.795722946
1706799.jpeg,24/9 1922,0.831073052,Dyrehaven,0.761561079
1708850.jpeg,27-IV-1976,0.610357684,Ejstrupholm,0.626695968
1743791.jpeg,18/4 1927. | 18/4 27,0.208138830,Høje Bøge Svendborg Amt | HB,0.322506820
1707078.jpeg,29-5-1951,0.793940588,Dyrehaven,0.757105183
1708770.jpeg,MISSING,0.624022431,MISSING,0.476383753
1705564.jpeg,7/7 1932,0.307950894,Sandvig Br.,0.213188845
1705991.jpeg,28.7.1972,0.910982116,Svinø Strand,0.412218854
1707239.jpeg,MISSING,0.778790543,MISSING,0.507872082
1705655.jpeg,15.7.37,0.957026372,Sose,0.941579266
1707669.jpeg,MISSING,0.715516823,SS,0.918111549
1709969.jpeg,25/6-9/7 1943,0.480839648,Æbelø,0.921082146
1709995.jpeg,7/81. | 24/6-87,0.068223704,Bognæs | Ferring,0.113079721
1707356.jpeg,15/5.1870,0.756511064,Kb | Dyrehaven,0.862561382
1708954.jpeg,9/9.1872,0.597287057,Dyrehaven,0.651648985
1744633.jpeg,9/1 1936.,0.179324038,Rudkøbing Svendborg Amt,0.184374053
1743526.jpeg,MISSING,0.400930585,MISSING,0.432715975
1707427.jpeg,MISSING,0.746113974,Svejbæk,0.889593816
1709586.jpeg,MISSING,0.128823886,MISSING,0.332903910
1705984.jpeg,8-7-1951,0.911576235,Nivå,0.936826311
1709554.jpeg,MISSING,0.512327978,MISSING,0.450539557
1706781.jpeg,18-6-49.,0.833746590,Hestehaven. Hillerød,0.218535920
1706226.jpeg,1-6-50.,0.874740831,Hestehaven. Hillerød,0.230715368
1743965.jpeg,26.8.87,0.202197636,Harboør,0.067926644
1706852.jpeg,1.8.84.,0.119912095,Hesteh,0.270521370
1708914.jpeg,10.10.1884,0.600851773,Erlev,0.925538042
1708413.jpeg,7-9-1958,0.653134283,Nekselø,0.592831161
1705714.jpeg,MISSING,0.946332222,MISSING,0.532825099
1707990.jpeg,MISSING,0.669769627,Kb,0.966829342
1709417.jpeg,27.IV.2022,0.536686875,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.634716581
1707357.jpeg,MISSING,0.756214004,Kb,0.972473477
1706143.jpeg,MISSING,0.884543801,Bo,0.987326463
1707679.jpeg,6/1870,0.174868142,Bornholm,0.815031828
1709438.jpeg,11-10.1914,0.231606547,Rude Hegn,0.614813580
1708779.jpeg,MISSING,0.622834192,MISSING,0.474898454
1709758.jpeg,MISSING,0.506683844,MISSING,0.446974841
1709792.jpeg,26.3.1978.,0.501039709,Øse,0.835528948
1707335.jpeg,MISSING,0.760075781,Bornholm,0.579166414
1708353.jpeg,20/4 1949.,0.659669597,Tinglev,0.593425280
1706223.jpeg,4-8-43.,0.875037890,Veddinge,0.545004547
1744464.jpeg,17.7.24,0.069709003,Esbjerg,0.839093665
1705577.jpeg,1-6-50.,0.968611701,Hestehaven. Hillerød,0.220615338
1743740.jpeg,1.8.1895,0.179918157,Aastrup,0.591939982
1706048.jpeg,20.5.34 | 7-8.1898,0.020397090,Reersø | Bognæs,0.021585329
1705931.jpeg,11.5.49.,0.916329191,Herlev,0.908011519
1744453.jpeg,27.6.1903,0.201306457,Esbjerg,0.171600485
1706290.jpeg,1.IX.2001,0.864937860,Æbelø F,0.419348287
1705480.jpeg,MISSING,0.981385268,Kb,0.978414671
1709450.jpeg,8.9.1917,0.053667778,Hansted,0.632043043
1706463.jpeg,14/6.1871,0.121397393,Jydske As,0.318050925
1706894.jpeg,3. VIII. 1991,0.816814186,NEJ:Høstemark Skov,0.177244620
1706413.jpeg,8.7.1883,0.182591694,Husum,0.606198848
1708724.jpeg,20.10.1946,0.632043043,Salten,0.662640194
1742817.jpeg,28/5.1902,0.214971203,Vester Ulslev Vestermosen,0.135062140
1705662.jpeg,15.7.37,0.955244013,Sose,0.940985147
1705659.jpeg,15.7.37,0.955838133,Sose,0.941282207
1707891.jpeg,13. xi. 2011,0.684919673,DANMARK. NEZ: UC 11 Melby Overdrev,0.132685662
1743980.jpeg,19-5-1964,0.352212792,RYGET 45a,0.170709306
1709809.jpeg,15-10-1974,0.498960291,Østbirk,0.592237042
1707970.jpeg,MISSING,0.673334344,Falster,0.415783571
1709003.jpeg,MISSING,0.589860564,MISSING,0.159123977
1709902.jpeg,MISSING,0.489157320,Kb,0.954649894
1706160.jpeg,MISSING,0.880087905,Lolland,0.869393756
1707626.jpeg,MISSING,0.318347984,Tisvilde,0.698881479
1706968.jpeg,MISSING,0.318645044,Kb,0.974552895
1709056.jpeg,23.8.03,0.316565626,Mølbæk,0.393504092
1709008.jpeg,MISSING,0.316862686,Lolland,0.835231888
1706430.jpeg,17/6.1871,0.105059109,Dronningelund,0.085750227
1708378.jpeg,5-4-50.,0.317753865,Sønderskov. Høvelte,0.205168233
1709945.jpeg,19/6-17.,0.183185814,Esbjerg,0.834934829
1707309.jpeg,4. 5. 1938,0.183779933,Vesterris,0.418160048
1705913.jpeg,30-5-1909,0.319536223,Dyrehaven,0.701555017
1706890.jpeg,20.VII.2021,0.318942104,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.601445893
1705948.jpeg,14-7-1973.,0.319239163,St.Klintesk.LFM.,0.072976660
1708778.jpeg,MISSING,0.317456805,MISSING,0.405089421
1708817.jpeg,MISSING,0.317159745,MISSING,0.404792361
1707899.jpeg,12.IV.2011,0.318050925,Sukkertoppen EJ,0.285671416
1709785.jpeg,14.IV.1995,0.315971507,LFM PF67 MALTRUP,0.313297969
1707481.jpeg,18-6-1910,0.149321006,Dyrehaven,0.699475599
1709801.jpeg,apr. 1948,0.183482874,Tystofte Sjælland,0.142785693
1705761.jpeg,1-7-1915,0.184374053,Skagen,0.892267354
1743029.jpeg,24.4.1999,0.315080327,Hornbæk - DK,0.300821461
1706952.jpeg,26/5.1870,0.072679600,Dyrehaven,0.379542286
1705748.jpeg,8-7-60,0.319833283,Vstr. Sømark,0.412812974
1728554.jpeg,3.7.1977,0.315674447,KLOBEN ENDELAVE | DANMARK,0.322803880
1728564.jpeg,MISSING,0.315377387,MISSING,0.404495302
1706326.jpeg,7/1862,0.184076993,Rørvig,0.632637163
1709424.jpeg,27.IV.2022,0.316268566,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.601148833
1743931.jpeg,26.8.28,0.356668687,Tisvilde Hegn,0.359639285
1706058.jpeg,19.6.1942,0.899099727,Femmøller,0.767799333
1705854.jpeg,14/7.1902,0.926726281,Ved Silkeborg,0.275868445
1706499.jpeg,MISSING,0.840281904,MISSING,0.517080934
1709290.jpeg,MISSING,0.559560473,Kb,0.961482267
1709942.jpeg,21/8.1901,0.483810246,Tebbestrup,0.361421643
1707598.jpeg,21.6.32,0.723537436,Skagen,0.903258563
1706385.jpeg,MISSING,0.853352531,MISSING,0.517972113
1709510.jpeg,MISSING,0.521833889,Kb,0.959402849
1706245.jpeg,9-6-1971,0.871176114,Læsø,0.883949682
1706869.jpeg,27-6-72,0.821270082,Ermelunden,0.022773568
1707295.jpeg,14.6.1942,0.766908154,Halk,0.934449833
1709756.jpeg,MISSING,0.507277963,MISSING,0.447568960
1706165.jpeg,1/8.1908,0.048914823,Sandager Lolland,0.321021522
1705920.jpeg,25.5.1947,0.919002728,Veddinge bakker,0.349242195
1709515.jpeg,MISSING,0.520942710,Kb,0.958808730
1710401.jpeg,22.5.1915,0.464798424,Ry Nørreskov,0.356371628
1709968.jpeg,25/6-9/7 1943,0.481136708,Æbelø,0.921379206
1708805.jpeg,13-10-46.,0.245865414,s.f. Rørbæk Sø.,0.101197333
1709773.jpeg,20-5-1956,0.228338891,JægersprisNord skov,0.072679600
1709499.jpeg,MISSING,0.523022128,Dyrehaven,0.779978781
1709993.jpeg,10/7-1948,0.477869051,"Fæstning, Rødovre",0.145459230
1707199.jpeg,MISSING,0.785325856,MISSING,0.509951500
1707215.jpeg,30-8-62,0.783543498,Dyrehaven,0.752649288
1707661.jpeg,MISSING,0.717002122,Al,0.022476508
1706243.jpeg,9-6-1971,0.871473174,Løsø,0.053667778
1744576.jpeg,MISSING,0.333498030,Kb,0.942173386
1744442.jpeg,6.6.37,0.346865717,Vedd. Bk.,0.084264929
1707887.jpeg,30. 3. 1975.,0.685810852,Harrild hede,0.573819339
1705517.jpeg,21/5-93,0.974552895,Hasede,0.317753865
1708692.jpeg,21.X. 1976,0.637984238,"Sjælland Røsnæs, Kongstrup",0.192097605
1705770.jpeg,31.7.1927,0.937717490,Rødovre,0.596692937
1705443.jpeg,15/5 1870,0.172491664,Dyrehaven,0.773146408
1709407.jpeg,27.IV.2022,0.539657472,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.607387087
1706298.jpeg,19.V.2022,0.862858442,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.562828130
1728465.jpeg,5/1870,0.459451349,Kjøbenhavns Omegn,0.269927251
1706314.jpeg,6/1869,0.290721431,Rørvig,0.913655653
1709306.jpeg,MISSING,0.556589876,MISSING,0.455886632
1709221.jpeg,28.9.1913,0.565798727,Dyrehaven,0.550648681
1728483.jpeg,MISSING,0.455589573,Lolland,0.847114277
1707292.jpeg,19.5.1931,0.767799333,Sondrup,0.594613519
1705747.jpeg,8-7-60.,0.941282207,Vstr. Sømark,0.413110033
1706231.jpeg,1-6-50.,0.873552592,Hestehaven. Hillerød,0.219427099
1707343.jpeg,MISSING,0.758293422,Bo,0.972770537
1709150.jpeg,19/9 75,0.073570779,MISSING,0.461827827
1709893.jpeg,MISSING,0.490642619,Kb,0.955541073
1708859.jpeg,30.9.32,0.609466505,Marselisborg,0.277353744
1706315.jpeg,6/1869,0.861967263,Rørvig,0.544707487
1705971.jpeg,86.,0.013267657,MISSING,0.527180964
1707028.jpeg,16/9 1934,0.801070021,Hvidkilde Svendborg Amt,0.193879964
1709483.jpeg,MISSING,0.527180964,Dyrehaven,0.690266747
1709246.jpeg,16/4. 1870.,0.563125189,Dyrehaven,0.539360412
1743551.jpeg,3/7. 1872.,0.397365868,Næstved,0.355777508
1707895.jpeg,18-IV-1975,0.683731434,Tykskov krat,0.572928160
1709888.jpeg,12/7. 1870,0.491533798,NS | Ørholmsfælled,0.107138527
1706759.jpeg,23/8 1934.,0.836717187,Ebeltoft,0.544113368
