image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1706838.jpeg,19-9-1953,0.280027281,Dyrehaven,0.525992725
1709234.jpeg,8.10.21,0.564313428,Dyrehaven,0.780869961
1709547.jpeg,MISSING,0.514407396,MISSING,0.591048803
1705906.jpeg,17/6 1923,0.921082146,Ravneholm Ggr.,0.390236435
1708395.jpeg,19.10.28.,0.654916641,Grib Skov.,0.498069112
1728576.jpeg,MISSING,0.444598363,MISSING,0.576789936
1706136.jpeg,29/5.1870,0.295177326,Dyrehaven | Kb,0.332309791
1709939.jpeg,15/7.1900,0.165065171,Vester Ulslev Haven,0.248241891
1708009.jpeg,4/5 1888.,0.181403456,København,0.785622916
1707221.jpeg,28-8-1976,0.782355259,Krenkerup,0.686107911
1742739.jpeg,MISSING,0.435389512,Dyrehaven,0.301712640
1705523.jpeg,6/92,0.310030312,Rold,0.034953016
1706888.jpeg,20.VII.2021,0.818002425,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.203682934
1707704.jpeg,MISSING,0.709278569,MISSING,0.634716581
1706302.jpeg,18.6.1950,0.099712034,Langå Jyll.,0.378651106
1708382.jpeg,17-9-49.,0.656401940,Grib Skov.,0.542033950
1707246.jpeg,MISSING,0.777008184,MISSING,0.643925432
1705893.jpeg,Aug 1934,0.299633222,Tange v. Ribe.,0.370927554
1705637.jpeg,24-7-1972,0.959996969,EJSTRUPHOLM,0.494801455
1744445.jpeg,14.5.1947,0.201603516,Juelsminde,0.048023644
1707083.jpeg,29-5-1951,0.792752349,Dyrehaven,0.747599273
1709122.jpeg,19-9-1953,0.577086996,Dyrehaven,0.725616854
1707952.jpeg,6/1870,0.257747802,Dyrehaven,0.786217035
1705512.jpeg,MISSING,0.976038193,Lolland,0.872364353
1709477.jpeg,MISSING,0.528666263,Dyrehaven,0.778196423
1707236.jpeg,MISSING,0.779681722,MISSING,0.646598969
1706891.jpeg,20.VII.2021,0.817408306,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.181700515
1707995.jpeg,MISSING,0.668581388,MISSING,0.626993028
1709455.jpeg,4. 11. 1936,0.531933919,Starsbøl,0.071788421
1706181.jpeg,6. 73,0.029903001,Odense,0.902367384
1744627.jpeg,23/1 1936. | 23/1 36,0.091097302,Rudkøbing Svendborg Amt | Ru,0.171897545
1705534.jpeg,21/7.1920,0.309733253,Hammer Bakker Vendsyssel,0.117832677
1706052.jpeg,14.5.1938.,0.900585026,Orø,0.323397999
1743731.jpeg,MISSING,0.384295241,MISSING,0.567284025
1705595.jpeg,27/8 87 | 5/81.,0.063767808,Bornh. | K.,0.017723553
1709882.jpeg,MISSING,0.492424977,Falster,0.845034859
1708442.jpeg,13-4-1963,0.648381328,Nødebohuse Halsnæs,0.282997878
1706993.jpeg,MISSING,0.804634738,Lolland,0.858996666
1707525.jpeg,13/6 1954.,0.265174295,"Ørgaard Nors, Thy",0.299633222
1708969.jpeg,MISSING,0.595801758,Kb,0.964452865
1708717.jpeg,24-III-1975,0.632934222,Tykskov krat,0.450539557
1706318.jpeg,6/1869,0.290424371,Rørvig,0.459451349
1707700.jpeg,MISSING,0.710169748,MISSING,0.635607760
1706230.jpeg,1-6-50,0.873849651,Hestehaven. Hillerød,0.234577145
1709777.jpeg,23-9-1956,0.504010306,Boserup,0.846223098
1709242.jpeg,16/4.1870,0.563422249,Dyrehaven,0.375977569
1705560.jpeg,17-6-1922,0.970691119,Dyrehaven,0.763046378
1706128.jpeg,MISSING,0.888108518,Ti,0.902961503
1743540.jpeg,MISSING,0.399742346,Øbjerggård,0.510248560
1743944.jpeg,d. 12 VIII 1972.,0.175759321,Jæ. Dyrehave Sj.,0.249727190
1706488.jpeg,MISSING,0.841767202,Al,0.517377993
1705773.jpeg,3/6 70,0.084561988,MISSING,0.444004244
1707921.jpeg,13.5.1938,0.678681419,Tranekjær,0.470442558
1708675.jpeg,15/10 1893,0.639766596,Geels Skov,0.396177630
1706167.jpeg,1/8 -1901,0.878899667,Sandager Lolland,0.331121552
1743020.jpeg,18.5. 1947,0.184968172,Saltholm,0.807902395
1728562.jpeg,MISSING,0.447568960,MISSING,0.579760533
1705588.jpeg,25-7-97.,0.307059715,Rude Hegn,0.349836314
1707495.jpeg,5.6.72,0.039705972,Dyrehaven,0.427071840
1709237.jpeg,8.10.21,0.564016369,Dyrehaven,0.474007275
1709967.jpeg,17.9.1918,0.059608972,Ringkjøbing Fjord.,0.175759321
1708916.jpeg,10. 10. 1884,0.243488936,Erlev,0.883355562
1706187.jpeg,2/6 1895,0.023070627,Tiis Sø,0.518566232
1706864.jpeg,19-8-1962,0.821864201,"NØ,KONGELUNDEN",0.102682631
1705837.jpeg,MISSING,0.929399818,Boserup,0.868502577
1743532.jpeg,8.7.1883,0.156747499,Husum,0.128229767
1742825.jpeg,13/5 1892,0.421130646,Horsens,0.838796605
1709280.jpeg,MISSING,0.561639891,Kb,0.981385268
1709834.jpeg,28.7.1923,0.495989694,Thorsager,0.710169748
1728513.jpeg,1/6 1920,0.452321916,Gudhjem,0.840876023
1705543.jpeg,22/6 1939. | 22/6 39,0.309436193,Vornæs? Svendborg Amt | Vø,0.081591391
1710387.jpeg,5.VI.2011,0.465986663,Emborg EJ,0.424398303
1705678.jpeg,3/6.1870,0.143676872,Rønne,0.328150955
1708825.jpeg,MISSING,0.616595938,MISSING,0.608575326
1709047.jpeg,MISSING,0.584216429,MISSING,0.600554714
1707527.jpeg,19.5.86. | 29.5.88 | 4.6.95,0.173679903,K. | Harb. | Vindrup,0.067629585
1706425.jpeg,17/6.1871,0.847708396,Dronninglund,0.153182783
1743045.jpeg,19.9.1897,0.408654138,Dyrehaven,0.704822674
1709564.jpeg,22/4 1900,0.081888451,Geel skov,0.083076690
1708703.jpeg,MISSING,0.635904820,MISSING,0.617784177
1707640.jpeg,MISSING,0.719081540,Møen,0.939499848
1728487.jpeg,Juni. 14,0.157341619,Silkebg,0.377165808
1743850.jpeg,10-5-63,0.367956957,Faxe,0.932370415
1728578.jpeg,14-5-1954,0.444004244,Jægerspris Nordskov,0.163282813
1705580.jpeg,28-5-1965,0.968314641,V.Sjælland Røsnæs Kongstrup Kl,0.149023947
1707933.jpeg,15.10.21,0.677196120,Dyrehaven,0.457966050
1707556.jpeg,26-6-1955,0.730963928,Lindholm,0.816517126
1709377.jpeg,12-10-1952,0.546786905,Dyrehaven,0.714625644
1708906.jpeg,22.8.1915,0.167144589,Horsens,0.695910882
1710348.jpeg,19-7-1959,0.473413156,S.Sjælland Mogenstrup,0.224774174
1744638.jpeg,5-5-55.,0.326962716,Boserup Strand,0.294880267
1706991.jpeg,MISSING,0.805228857,Lolland,0.859590785
1707169.jpeg,MISSING,0.788890573,MS,0.900585026
1707164.jpeg,MISSING,0.789484692,MS,0.984949985
1709329.jpeg,23-10-57.,0.551539861,Eremitagen,0.539657472
1728567.jpeg,MISSING,0.446974841,MISSING,0.579166414
1706027.jpeg,19.V.2022,0.905040921,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.169818127
1743705.jpeg,22/4 1900,0.387859958,Geelskov,0.430042437
1707398.jpeg,14.V.89.,0.748490452,Sondbg,0.042379509
1744472.jpeg,MISSING,0.345380418,Øbjerggaard,0.362609882
1708918.jpeg,25. 9. 1939,0.062282510,Tisvilde,0.676304941
1709326.jpeg,13-4-49,0.552431040,Dyrehaven,0.718784480
1706754.jpeg,29/8 1927.,0.837014247,Hareskov By.,0.345380418
1707848.jpeg,MISSING,0.132091543,MISSING,0.441033647
1708337.jpeg,4/4 1928,0.662046075,"Langeld., Rudkb.",0.157341619
1709977.jpeg,17-7-51.,0.479948469,Stubbergaard. Sevel.,0.151400424
1708733.jpeg,24. 9. 1884,0.630557745,Randers,0.850678994
1706971.jpeg,MISSING,0.809090634,Kb,0.973958775
1742980.jpeg,MISSING,0.419942407,MISSING,0.573522279
1744653.jpeg,10-6-1911,0.141003334,Sørup Hegn,0.344192179
1709938.jpeg,26/8.1896,0.222991816,Ålbæk,0.882761443
1706447.jpeg,14/6.1871,0.169521067,Dronninglund Sønderskov,0.021882389
1708882.jpeg,26-10-1972,0.145162170,Marselisborg Dyrh.,0.111594423
1744479.jpeg,MISSING,0.343895120,Øbjerggaard,0.480839648
1706161.jpeg,MISSING,0.879790846,Lolland,0.862858442
1707724.jpeg,24-5-1974,0.707793271,Skallingen,0.545004547
1708028.jpeg,22/5.1906,0.256856623,Kjeldskov,0.785325856
1705581.jpeg,10.6 1965,0.307356775,V.Sjælland Røsnæs Kongstrup Kl,0.216753562
1743535.jpeg,20. 7. 1910,0.400039406,Povlsens Have,0.231606547
1708808.jpeg,28/9 84.,0.103870870,Tebbestrup Bk.,0.303494998
1728470.jpeg,5/1870,0.457966050,Kjøbenhavns Omegn.,0.286859654
1706158.jpeg,MISSING,0.880682025,Lolland,0.863749621
1708842.jpeg,9. 4. 1977.,0.612437102,Harrild hede,0.449945438
1706024.jpeg,19.V.2022,0.905635041,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.172788724
1707358.jpeg,MISSING,0.755916945,Kb,0.972176417
1709851.jpeg,18.6.21,0.224774174,Høbjerg,0.378056987
1708893.jpeg,9-10-1972,0.603822370,MARSELISBORG,0.446677781
1708736.jpeg,24.10.34,0.629963625,Tisvilde,0.812061231
1707781.jpeg,6/1862,0.121991513,Jægerspris,0.030497120
1742753.jpeg,MISSING,0.432121855,Øbjerggård,0.337953925
1707835.jpeg,MISSING,0.694128524,MISSING,0.632637163
1728520.jpeg,3/5-1934. | 3/5 34,0.116050318,Rudkøbing Svendborg Amt | Ru,0.165659291
1709403.jpeg,27.IV.2022,0.540845711,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.198335859
1742997.jpeg,18-6-1956,0.417268869,Redsle Fl.,0.681652016
1743038.jpeg,24.5.05,0.085453168,Odense,0.912764474
1708404.jpeg,28.5.18,0.654322522,Thorsager,0.731260988
1710361.jpeg,26-8-1956,0.470442558,Nekselø S.,0.536389815
1706424.jpeg,17/6.1871,0.287453774,Dronninglund,0.465392543
1707508.jpeg,4-8-1973,0.050697181,Høvblege,0.347459836
1707089.jpeg,6. 5. 1975.,0.791861170,Dyrehaven,0.746708093
1708406.jpeg,28.5.18,0.654025462,Thorsager,0.730963928
1705850.jpeg,31/5.1896,0.301118521,Ålbæk,0.924943922
1743517.jpeg,15/5 75,0.212000606,Skarrild Sø,0.032576538
1708364.jpeg,25-5-1914,0.253588966,Vamdrup,0.877414368
1705818.jpeg,MISSING,0.931479236,Dyrehaven,0.423507123
1706264.jpeg,MISSING,0.868799636,MISSING,0.660263716
1708847.jpeg,18-IV-1975,0.611248863,Tykskov krat,0.449351319
1709544.jpeg,MISSING,0.515001516,Lolland,0.846817217
1709523.jpeg,MISSING,0.519457411,Kb,0.957323431
1742803.jpeg,MISSING,0.422913004,MISSING,0.575007578
1706904.jpeg,19.5.1915,0.816220067,Jy. Boller,0.034061837
1709886.jpeg,MISSING,0.491830858,Falster,0.844737799
1708943.jpeg,17/9.1870,0.242300697,Bornholm,0.764828736
1708837.jpeg,12.4.1982.,0.613625341,Ugelbølle,0.405683540
1705973.jpeg,MISSING,0.912764474,MISSING,0.663828433
1708457.jpeg,20.6.08,0.647193089,Tidsv.,0.112782661
1707017.jpeg,29/5 70,0.274977266,Dyreh.,0.061985450
1707487.jpeg,14-5-1914,0.123179751,Vamdrup,0.801367081
1709133.jpeg,8-9-1970,0.576492877,Locø,0.023961807
1709543.jpeg,MISSING,0.515298575,Lolland,0.847114277
1707370.jpeg,5/1870,0.134765080,Dyrehaven,0.458263110
1743876.jpeg,6-9.49.,0.362609882,Sønderskov. Høvelte,0.231012428
1743915.jpeg,12/6 1955,0.204277054,Bommerlund Plantage DK Ap 36,0.147241588
1709774.jpeg,20-5-1956,0.504307366,JægersprisNord skov,0.072679600
1705921.jpeg,25.5.1947,0.918705668,Veddinge bakker,0.353103971
1708904.jpeg,1.9.1914,0.244083055,Horsens,0.850084874
1707081.jpeg,29-5-1951,0.793049409,Dyrehaven,0.747896332
1708869.jpeg,26.10.72.,0.158232798,Marselisb: Sk.,0.099414974
1708372.jpeg,26.-3.-45.,0.252994847,Rungsted Bolbrov,0.048914823
1708856.jpeg,III-1959,0.021585329,Silkeborg,0.784434677
1709071.jpeg,23/8.1943.,0.581839952,Hadsund,0.512030918
1705596.jpeg,MISSING,0.965641103,MISSING,0.672443165
1707054.jpeg,17-9-49,0.796911185,Grib Skov.,0.548272204
1706520.jpeg,MISSING,0.837608366,MISSING,0.654322522
1709147.jpeg,26.8.87,0.575304638,Harboøre,0.059608972
1706381.jpeg,2/6 69,0.071194301,MISSING,0.230715368
1706013.jpeg,11.v.1998,0.907417399,Skovsgaard | DK.F.PF17,0.114862079
1705838.jpeg,MISSING,0.929102758,Boserup,0.868205517
1706319.jpeg,6/1869,0.290127311,Rørvig,0.336765687
1707038.jpeg,13/6 1940,0.800178842,Dyrehaven,0.750272810
1709022.jpeg,MISSING,0.586889967,MISSING,0.602040012
1708029.jpeg,3/6 1902,0.256559564,Kjeldskov,0.422913004
1743017.jpeg,19.V.2022,0.412812974,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.172194604
1706068.jpeg,17.6-22,0.296068506,Dyrehaven,0.400336466
1707432.jpeg,17/6 1923,0.745816914,Ravneholm Ggr.,0.243785996
1706369.jpeg,MISSING,0.854540770,MISSING,0.656996059
1743976.jpeg,MISSING,0.352806911,MISSING,0.565204607
1710380.jpeg,29. august 1993,0.467174901,"DK, NWZ, PG 27 Kongstrup, Røsnæs",0.180215217
1708716.jpeg,19.IX.1992,0.633231282,Høstemark Skov NEJ,0.259530161
1708340.jpeg,4/5 1927,0.049806002,"Sjæll., Gurre.",0.220021219
1707019.jpeg,MISSING,0.014158836,MISSING,0.014455896
1706017.jpeg,Juni 1947,0.196553501,Bornholm,0.820675962
1743012.jpeg,19.V.2022,0.414298272,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.161500455
1706341.jpeg,6/7. 1870.,0.289533192,Ti | Nykjøbing,0.179026978
1742983.jpeg,10-6-1964,0.419051228,FREDERIKSDAL 45a,0.220615338
1706860.jpeg,MISSING,0.822755380,MISSING,0.652837223
1708971.jpeg,MISSING,0.595504698,Kb,0.964155805
1709839.jpeg,3. 6. 1899,0.225665353,Fredsted,0.342112761
1706072.jpeg,30.5.1903,0.897317369,Hasl,0.024258866
1707976.jpeg,15/5. 1870.,0.672146105,Dyrehaven | Kb,0.355183389
1709405.jpeg,27.IV.2022,0.540251591,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.214674144
1742809.jpeg,MISSING,0.127338587,MISSING,0.438360109
1707880.jpeg,23/10.1870,0.686999091,Dyrehaven,0.555995756
1728496.jpeg,17-5-91,0.453807214,Hanelø Damning,0.044161867
1706129.jpeg,MISSING,0.887811458,Ti,0.902664444
1707872.jpeg,4.1.60.,0.174571082,Silkeborg,0.736311003
1705717.jpeg,MISSING,0.945441043,MISSING,0.668878448
1743054.jpeg,15.10.21,0.407762958,Dyrehaven,0.704228554
1743846.jpeg,15/6 47,0.206059412,Lejre,0.916329191
1705632.jpeg,21.7.1974.,0.960591088,Rø,0.888702637
1742797.jpeg,2. VI. 79.,0.043270688,Augsbg,0.363798121
1743857.jpeg,10-5-63,0.366471658,Faxe,0.930588057
1705661.jpeg,15.7.37,0.955541073,Sose,0.531042740
1706392.jpeg,1. 7. 2000,0.852164292,Lodskovvad,0.465689603
1707383.jpeg,MISSING,0.750569870,MISSING,0.641846014
1744465.jpeg,13.6.26,0.041488330,Esbjerg,0.471630797
1707385.jpeg,MISSING,0.750272810,MISSING,0.641548954
1706909.jpeg,5. 5. 1916,0.815923007,Jy. Hansted Skov.,0.043567748
1708468.jpeg,MISSING,0.077729615,MISSING,0.622834192
1709878.jpeg,12/7.1870,0.493019097,Ørholm,0.796317066
1707736.jpeg,MISSING,0.706010912,MISSING,0.632934222
1707632.jpeg,MISSING,0.720269779,Bornholm,0.320130343
1707685.jpeg,MISSING,0.713140346,MISSING,0.636498939
1744552.jpeg,MISSING,0.338250985,Kb,0.946332222
1744613.jpeg,1.6.1888,0.156450440,Harboøre,0.349539254
1743728.jpeg,26 - 7 - 1969,0.385186420,Læsø. Klitplantagen,0.174274022
1707377.jpeg,MISSING,0.751461049,MISSING,0.642737193
1705553.jpeg,10.7-37,0.308545014,Rands,0.799287663
1708839.jpeg,30.3.1975.,0.613031222,Harrild hede,0.450242498
1709872.jpeg,12/7.1870,0.224180055,Ørholm,0.896129130
1706138.jpeg,MISSING,0.886029100,Bo,0.927320400
1728464.jpeg,MISSING,0.459748409,MISSING,0.582137011
1706121.jpeg,26/7.1870,0.192394665,Dyrehaven,0.757996363
1706007.jpeg,14-07-14,0.171303425,Raageleje,0.791564110
1706799.jpeg,24/9 1922,0.831073052,Dyrehaven,0.753243407
1708850.jpeg,27-IV-1976,0.610357684,Ejstrupholm,0.492127918
1743791.jpeg,18/4 1927. | 18/4 27,0.208138830,Høje Bøge Svendborg Amt | HB,0.138923916
1707078.jpeg,29-5-1951,0.793940588,Dyrehaven,0.748787511
1708770.jpeg,MISSING,0.624022431,MISSING,0.614219460
1705564.jpeg,7/7 1932,0.307950894,Sandvig Br.,0.261312519
1705991.jpeg,28.7.1972,0.910982116,Svinø Strand,0.420833586
1707239.jpeg,MISSING,0.778790543,MISSING,0.645707790
1705655.jpeg,15.7.37,0.957026372,Sose,0.941579266
1707669.jpeg,MISSING,0.715516823,SS,0.926429221
1709969.jpeg,25/6-9/7 1943,0.480839648,Æbelø,0.917220370
1709995.jpeg,7/81. | 24/6-87,0.068223704,Bognæs | Ferring,0.110703243
1707356.jpeg,15/5.1870,0.756511064,Kb | Dyrehaven,0.382215823
1708954.jpeg,9/9.1872,0.597287057,Dyrehaven,0.555401637
1744633.jpeg,9/1 1936.,0.179324038,Rudkøbing Svendborg Amt,0.187047590
1743526.jpeg,MISSING,0.400930585,MISSING,0.571145802
1707427.jpeg,MISSING,0.746113974,Svejbæk,0.879493786
1709586.jpeg,MISSING,0.128823886,MISSING,0.438954229
1705984.jpeg,8-7-1951,0.911576235,Nivå,0.936826311
1709554.jpeg,MISSING,0.512327978,MISSING,0.588969385
1706781.jpeg,18-6-49.,0.833746590,Hestehaven. Hillerød,0.233388906
1706226.jpeg,1-6-50.,0.874740831,Hestehaven. Hillerød,0.240815399
1743965.jpeg,26.8.87,0.202197636,Harboør,0.070897242
1706852.jpeg,1.8.84.,0.119912095,Hesteh,0.348351015
1708914.jpeg,10.10.1884,0.600851773,Erlev,0.923458624
1708413.jpeg,7-9-1958,0.653134283,Nekselø,0.512625038
1705714.jpeg,MISSING,0.946332222,MISSING,0.669769627
1707990.jpeg,MISSING,0.669769627,Kb,0.966829342
1709417.jpeg,27.IV.2022,0.536686875,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.211703547
1707357.jpeg,MISSING,0.756214004,Kb,0.972473477
1706143.jpeg,MISSING,0.884543801,Bo,0.987326463
1707679.jpeg,6/1870,0.174868142,Bornholm,0.814140649
1709438.jpeg,11-10.1914,0.231606547,Rude Hegn,0.506089724
1708779.jpeg,MISSING,0.622834192,MISSING,0.612734162
1709758.jpeg,MISSING,0.506683844,MISSING,0.585404668
1709792.jpeg,26.3.1978.,0.501039709,Øse,0.885732040
1707335.jpeg,MISSING,0.760075781,Bornholm,0.487672022
1708353.jpeg,20/4 1949.,0.659669597,Tinglev,0.513219157
1706223.jpeg,4-8-43.,0.875037890,Veddinge,0.476680812
1744464.jpeg,17.7.24,0.069709003,Esbjerg,0.834340709
1705577.jpeg,1-6-50.,0.968611701,Hestehaven. Hillerød,0.235468324
1743740.jpeg,1.8.1895,0.179918157,Aastrup,0.509654441
1706048.jpeg,20.5.34 | 7-8.1898,0.020397090,Reersø | Bognæs,0.020991209
1705931.jpeg,11.5.49.,0.916329191,Herlev,0.905337981
1744453.jpeg,27.6.1903,0.201306457,Esbjerg,0.249430130
1706290.jpeg,1.IX.2001,0.864937860,Æbelø F,0.478760230
1705480.jpeg,MISSING,0.981385268,Kb,0.978414671
1709450.jpeg,8.9.1917,0.053667778,Hansted,0.531339800
1706463.jpeg,14/6.1871,0.121397393,Jydske As,0.370036375
1706894.jpeg,3. VIII. 1991,0.816814186,NEJ:Høstemark Skov,0.218535920
1706413.jpeg,8.7.1883,0.182591694,Husum,0.676899060
1708724.jpeg,20.10.1946,0.632043043,Salten,0.698584420
1742817.jpeg,28/5.1902,0.214971203,Vester Ulslev Vestermosen,0.146944529
1705662.jpeg,15.7.37,0.955244013,Sose,0.940985147
1705659.jpeg,15.7.37,0.955838133,Sose,0.941282207
1707891.jpeg,13. xi. 2011,0.684919673,DANMARK. NEZ: UC 11 Melby Overdrev,0.142488633
1743980.jpeg,19-5-1964,0.352212792,RYGET 45a,0.239924219
1709809.jpeg,15-10-1974,0.498960291,Østbirk,0.511436799
1707970.jpeg,MISSING,0.673334344,Falster,0.471927857
1709003.jpeg,MISSING,0.589860564,MISSING,0.274383146
1709902.jpeg,MISSING,0.489157320,Kb,0.954649894
1706160.jpeg,MISSING,0.880087905,Lolland,0.863155502
1707626.jpeg,MISSING,0.318347984,Tisvilde,0.700069718
1706968.jpeg,MISSING,0.318645044,Kb,0.974552895
1709056.jpeg,23.8.03,0.316565626,Mølbæk,0.457668991
1709008.jpeg,MISSING,0.316862686,Lolland,0.830478933
1706430.jpeg,17/6.1871,0.105059109,Dronningelund,0.085750227
1708378.jpeg,5-4-50.,0.317753865,Sønderskov. Høvelte,0.223288875
1709945.jpeg,19/6-17.,0.183185814,Esbjerg,0.830181873
1707309.jpeg,4. 5. 1938,0.183779933,Vesterris,0.454995453
1705913.jpeg,30-5-1909,0.319536223,Dyrehaven,0.697396181
1706890.jpeg,20.VII.2021,0.318942104,"DENMARK: NWJ, Hjelm Hede (west), 56.48N, 8.89E, 16 m",0.178432858
1705948.jpeg,14-7-1973.,0.319239163,St.Klintesk.LFM.,0.074164898
1708778.jpeg,MISSING,0.317456805,MISSING,0.527478024
1708817.jpeg,MISSING,0.317159745,MISSING,0.527180964
1707899.jpeg,12.IV.2011,0.318050925,Sukkertoppen EJ,0.317159745
1709785.jpeg,14.IV.1995,0.315971507,LFM PF67 MALTRUP,0.330824492
1707481.jpeg,18-6-1910,0.149321006,Dyrehaven,0.696505002
1709801.jpeg,apr. 1948,0.183482874,Tystofte Sjælland,0.159718096
1705761.jpeg,1-7-1915,0.184374053,Skagen,0.886326159
1743029.jpeg,24.4.1999,0.315080327,Hornbæk - DK,0.338548045
1706952.jpeg,26/5.1870,0.072679600,Dyrehaven,0.415783571
1705748.jpeg,8-7-60,0.319833283,Vstr. Sømark,0.421724765
1728554.jpeg,3.7.1977,0.315674447,KLOBEN ENDELAVE | DANMARK,0.141003334
1728564.jpeg,MISSING,0.315377387,MISSING,0.526883904
1706326.jpeg,7/1862,0.184076993,Rørvig,0.676602001
1709424.jpeg,27.IV.2022,0.316268566,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.177541679
1743931.jpeg,26.8.28,0.356668687,Tisvilde Hegn,0.374195211
1706058.jpeg,19.6.1942,0.899099727,Femmøller,0.759184601
1705854.jpeg,14/7.1902,0.926726281,Ved Silkeborg,0.321615641
1706499.jpeg,MISSING,0.840281904,MISSING,0.654916641
1709290.jpeg,MISSING,0.559560473,Kb,0.961482267
1709942.jpeg,21/8.1901,0.483810246,Tebbestrup,0.395286450
1707598.jpeg,21.6.32,0.723537436,Skagen,0.898802667
1706385.jpeg,MISSING,0.853352531,MISSING,0.655807821
1709510.jpeg,MISSING,0.521833889,Kb,0.959402849
1706245.jpeg,9-6-1971,0.871176114,Læsø,0.889593816
1706869.jpeg,27-6-72,0.821270082,Ermelunden,0.023070627
1707295.jpeg,14.6.1942,0.766908154,Halk,0.934449833
1709756.jpeg,MISSING,0.507277963,MISSING,0.585998788
1706165.jpeg,1/8.1908,0.048914823,Sandager Lolland,0.336171567
1705920.jpeg,25.5.1947,0.919002728,Veddinge bakker,0.353401031
1709515.jpeg,MISSING,0.520942710,Kb,0.958808730
1710401.jpeg,22.5.1915,0.464798424,Ry Nørreskov,0.375383450
1709968.jpeg,25/6-9/7 1943,0.481136708,Æbelø,0.917517430
1708805.jpeg,13-10-46.,0.245865414,s.f. Rørbæk Sø.,0.103573810
1709773.jpeg,20-5-1956,0.228338891,JægersprisNord skov,0.072976660
1709499.jpeg,MISSING,0.523022128,Dyrehaven,0.775225826
1709993.jpeg,10/7-1948,0.477869051,"Fæstning, Rødovre",0.162094574
1707199.jpeg,MISSING,0.785325856,MISSING,0.647787208
1707215.jpeg,30-8-62,0.783543498,Dyrehaven,0.744331616
1707661.jpeg,MISSING,0.717002122,Al,0.023664747
1706243.jpeg,9-6-1971,0.871473174,Løsø,0.053964838
1744576.jpeg,MISSING,0.333498030,Kb,0.942173386
1744442.jpeg,6.6.37,0.346865717,Vedd. Bk.,0.086938466
1707887.jpeg,30. 3. 1975.,0.685810852,Harrild hede,0.452024856
1705517.jpeg,21/5-93,0.974552895,Hasede,0.390533495
1708692.jpeg,21.X. 1976,0.637984238,"Sjælland Røsnæs, Kongstrup",0.200712337
1705770.jpeg,31.7.1927,0.937717490,Rødovre,0.519160352
1705443.jpeg,15/5 1870,0.172491664,Dyrehaven,0.764531676
1709407.jpeg,27.IV.2022,0.539657472,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.183482874
1706298.jpeg,19.V.2022,0.862858442,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.168926948
1728465.jpeg,5/1870,0.459451349,Kjøbenhavns Omegn,0.299039103
1706314.jpeg,6/1869,0.290721431,Rørvig,0.913655653
1709306.jpeg,MISSING,0.556589876,MISSING,0.594019400
1709221.jpeg,28.9.1913,0.565798727,Dyrehaven,0.469551379
1728483.jpeg,MISSING,0.455589573,Lolland,0.842361322
1707292.jpeg,19.5.1931,0.767799333,Sondrup,0.515595635
1705747.jpeg,8-7-60.,0.941282207,Vstr. Sømark,0.422021825
1706231.jpeg,1-6-50.,0.873552592,Hestehaven. Hillerød,0.234280085
1707343.jpeg,MISSING,0.758293422,Bo,0.972770537
1709150.jpeg,19/9 75,0.073570779,MISSING,0.599960594
1709893.jpeg,MISSING,0.490642619,Kb,0.955541073
1708859.jpeg,30.9.32,0.609466505,Marselisborg,0.326962716
1706315.jpeg,6/1869,0.861967263,Rørvig,0.486483783
1705971.jpeg,86.,0.013267657,MISSING,0.664422552
1707028.jpeg,16/9 1934,0.801070021,Hvidkilde Svendborg Amt,0.202791755
1709483.jpeg,MISSING,0.527180964,Dyrehaven,0.691454986
1709246.jpeg,16/4. 1870.,0.563125189,Dyrehaven,0.457371931
1743551.jpeg,3/7. 1872.,0.397365868,Næstved,0.409842376
1707895.jpeg,18-IV-1975,0.683731434,Tykskov krat,0.451133677
1709888.jpeg,12/7. 1870,0.491533798,NS | Ørholmsfælled,0.097929676
1706759.jpeg,23/8 1934.,0.836717187,Ebeltoft,0.476383753
